fecha,package,cves,descripcion,dsa,url,vulnerabilidad_especifica,tipo_vulnerabilidad
2026-09-20,gimp,CVE-2026-78465 CVE-2026-78475 CVE-2026-82328 CVE-2026-90947 CVE-2026-90948 CVE-2026-92248,"CVE-2026-90947 CVE-2026-90948 CVE-2026-92248 Several vulnerabilities were discovered in GIMP, the GNU Image Manipulation Program, which could result in denial of service or potentially the execution of arbitrary code if malformed PSD, light effects filter, ICO, PIX or PCX files are opened.",DSA-6509-1,https://lists.debian.org/debian-security-announce/2026/msg00421.html,Remote Code Execution,"Remote Code Execution, Denial of Service"
2026-09-20,gimp,CVE-2026-78465 CVE-2026-78475 CVE-2026-82328 CVE-2026-90947 CVE-2026-90948 CVE-2026-92248,"CVE-2026-90947 CVE-2026-90948 CVE-2026-92248 Several vulnerabilities were discovered in GIMP, the GNU Image Manipulation Program, which could result in denial of service or potentially the execution of arbitrary code if malformed PSD, light effects filter, ICO, PIX or PCX files are opened.",DSA-6509-1,https://lists.debian.org/debian-security-announce/2026/msg00421.html,Denial of Service,"Remote Code Execution, Denial of Service"
2026-09-19,unbound,CVE-2026-14586 CVE-2026-32665 CVE-2026-40622 CVE-2026-40691 CVE-2026-41637 CVE-2026-42955 CVE-2026-44621 CVE-2026-44687 CVE-2026-44690 CVE-2026-46582 CVE-2026-50045 CVE-2026-50046 CVE-2026-50243 CVE-2026-50248 CVE-2026-50251 CVE-2026-50252 CVE-2026-52863 CVE-2026-54478 CVE-2026-55708 CVE-2026-55717 CVE-2026-55973 CVE-2026-55990 CVE-2026-55991 CVE-2026-56416 CVE-2026-56444 CVE-2026-77860 CVE-2026-77955 CVE-2026-78227 CVE-2026-80225 CVE-2026-81634 CVE-2026-81642 CVE-2026-82717 CVE-2026-82720 CVE-2026-85501,"CVE-2026-41637 CVE-2026-42955 CVE-2026-44621 CVE-2026-44687 CVE-2026-44690 CVE-2026-46582 CVE-2026-50045 CVE-2026-50046 CVE-2026-50243 CVE-2026-50248 CVE-2026-50251 CVE-2026-50252 CVE-2026-52863 CVE-2026-54478 CVE-2026-55708 CVE-2026-55717 CVE-2026-55973 CVE-2026-55990 CVE-2026-55991 CVE-2026-56416 CVE-2026-56444 CVE-2026-77860 CVE-2026-77955 CVE-2026-78227 CVE-2026-80225 CVE-2026-81634 CVE-2026-81642 CVE-2026-82717 CVE-2026-82720 CVE-2026-85501 Multiple security vulnerabilities were discovered in Unbound, a validating, recursive, caching DNS resolver, which could result in denial of service, cache poisoning, DNS cookie bypass or potentially the execution of arbitrary code.",DSA-6507-1,https://lists.debian.org/debian-security-announce/2026/msg00419.html,Remote Code Execution,"Remote Code Execution, Denial of Service"
2026-09-19,unbound,CVE-2026-14586 CVE-2026-32665 CVE-2026-40622 CVE-2026-40691 CVE-2026-41637 CVE-2026-42955 CVE-2026-44621 CVE-2026-44687 CVE-2026-44690 CVE-2026-46582 CVE-2026-50045 CVE-2026-50046 CVE-2026-50243 CVE-2026-50248 CVE-2026-50251 CVE-2026-50252 CVE-2026-52863 CVE-2026-54478 CVE-2026-55708 CVE-2026-55717 CVE-2026-55973 CVE-2026-55990 CVE-2026-55991 CVE-2026-56416 CVE-2026-56444 CVE-2026-77860 CVE-2026-77955 CVE-2026-78227 CVE-2026-80225 CVE-2026-81634 CVE-2026-81642 CVE-2026-82717 CVE-2026-82720 CVE-2026-85501,"CVE-2026-41637 CVE-2026-42955 CVE-2026-44621 CVE-2026-44687 CVE-2026-44690 CVE-2026-46582 CVE-2026-50045 CVE-2026-50046 CVE-2026-50243 CVE-2026-50248 CVE-2026-50251 CVE-2026-50252 CVE-2026-52863 CVE-2026-54478 CVE-2026-55708 CVE-2026-55717 CVE-2026-55973 CVE-2026-55990 CVE-2026-55991 CVE-2026-56416 CVE-2026-56444 CVE-2026-77860 CVE-2026-77955 CVE-2026-78227 CVE-2026-80225 CVE-2026-81634 CVE-2026-81642 CVE-2026-82717 CVE-2026-82720 CVE-2026-85501 Multiple security vulnerabilities were discovered in Unbound, a validating, recursive, caching DNS resolver, which could result in denial of service, cache poisoning, DNS cookie bypass or potentially the execution of arbitrary code.",DSA-6507-1,https://lists.debian.org/debian-security-announce/2026/msg00419.html,Denial of Service,"Remote Code Execution, Denial of Service"
2026-09-19,chromium,CVE-2026-93372 CVE-2026-93373 CVE-2026-93374 CVE-2026-93375 CVE-2026-93376 CVE-2026-93377 CVE-2026-93378 CVE-2026-93379 CVE-2026-93380 CVE-2026-93381 CVE-2026-93382 CVE-2026-93383 CVE-2026-93384 CVE-2026-93385 CVE-2026-93386 CVE-2026-93387,"CVE-2026-93376 CVE-2026-93377 CVE-2026-93378 CVE-2026-93379 CVE-2026-93380 CVE-2026-93381 CVE-2026-93382 CVE-2026-93383 CVE-2026-93384 CVE-2026-93385 CVE-2026-93386 CVE-2026-93387 Security issues were discovered in Chromium which could result in the execution of arbitrary code, denial of service, or information disclosure.",DSA-6508-1,https://lists.debian.org/debian-security-announce/2026/msg00420.html,Remote Code Execution,"Remote Code Execution, Information Disclosure, Denial of Service"
2026-09-19,chromium,CVE-2026-93372 CVE-2026-93373 CVE-2026-93374 CVE-2026-93375 CVE-2026-93376 CVE-2026-93377 CVE-2026-93378 CVE-2026-93379 CVE-2026-93380 CVE-2026-93381 CVE-2026-93382 CVE-2026-93383 CVE-2026-93384 CVE-2026-93385 CVE-2026-93386 CVE-2026-93387,"CVE-2026-93376 CVE-2026-93377 CVE-2026-93378 CVE-2026-93379 CVE-2026-93380 CVE-2026-93381 CVE-2026-93382 CVE-2026-93383 CVE-2026-93384 CVE-2026-93385 CVE-2026-93386 CVE-2026-93387 Security issues were discovered in Chromium which could result in the execution of arbitrary code, denial of service, or information disclosure.",DSA-6508-1,https://lists.debian.org/debian-security-announce/2026/msg00420.html,Information Disclosure,"Remote Code Execution, Information Disclosure, Denial of Service"
2026-09-19,chromium,CVE-2026-93372 CVE-2026-93373 CVE-2026-93374 CVE-2026-93375 CVE-2026-93376 CVE-2026-93377 CVE-2026-93378 CVE-2026-93379 CVE-2026-93380 CVE-2026-93381 CVE-2026-93382 CVE-2026-93383 CVE-2026-93384 CVE-2026-93385 CVE-2026-93386 CVE-2026-93387,"CVE-2026-93376 CVE-2026-93377 CVE-2026-93378 CVE-2026-93379 CVE-2026-93380 CVE-2026-93381 CVE-2026-93382 CVE-2026-93383 CVE-2026-93384 CVE-2026-93385 CVE-2026-93386 CVE-2026-93387 Security issues were discovered in Chromium which could result in the execution of arbitrary code, denial of service, or information disclosure.",DSA-6508-1,https://lists.debian.org/debian-security-announce/2026/msg00420.html,Denial of Service,"Remote Code Execution, Information Disclosure, Denial of Service"
2026-09-17,chromium,CVE-2026-87429 CVE-2026-87430 CVE-2026-87431 CVE-2026-87432 CVE-2026-87433 CVE-2026-87434 CVE-2026-87435 CVE-2026-87436 CVE-2026-87437 CVE-2026-87438 CVE-2026-87439 CVE-2026-87440 CVE-2026-87441 CVE-2026-87442 CVE-2026-87443 CVE-2026-87444 CVE-2026-87445 CVE-2026-87446 CVE-2026-87447 CVE-2026-87448 CVE-2026-87449 CVE-2026-87450 CVE-2026-87451 CVE-2026-87452 CVE-2026-87453 CVE-2026-87454 CVE-2026-87455 CVE-2026-87456 CVE-2026-87457 CVE-2026-87458 CVE-2026-87459 CVE-2026-87460 CVE-2026-87461 CVE-2026-87462 CVE-2026-87463 CVE-2026-87464 CVE-2026-87465 CVE-2026-87466 CVE-2026-87467 CVE-2026-87468 CVE-2026-87469 CVE-2026-87470 CVE-2026-87471 CVE-2026-87472 CVE-2026-87473 CVE-2026-87474 CVE-2026-87475 CVE-2026-87476 CVE-2026-87477 CVE-2026-87478 CVE-2026-87479 CVE-2026-87480 CVE-2026-87481 CVE-2026-87482 CVE-2026-87483 CVE-2026-87484 CVE-2026-87485 CVE-2026-87486 CVE-2026-87487 CVE-2026-87488 CVE-2026-87489 CVE-2026-87490 CVE-2026-87491 CVE-2026-87492 CVE-2026-87493 CVE-2026-87494 CVE-2026-87495 CVE-2026-87496 CVE-2026-87497 CVE-2026-87498 CVE-2026-87499 CVE-2026-87500 CVE-2026-87501 CVE-2026-87502 CVE-2026-87503 CVE-2026-87504 CVE-2026-87505 CVE-2026-87506 CVE-2026-87507 CVE-2026-87508 CVE-2026-87509 CVE-2026-87510 CVE-2026-87511 CVE-2026-87512 CVE-2026-87513 CVE-2026-87514 CVE-2026-87515 CVE-2026-87516 CVE-2026-87517 CVE-2026-87518 CVE-2026-87519 CVE-2026-87520 CVE-2026-87521 CVE-2026-87522 CVE-2026-87523 CVE-2026-87524 CVE-2026-87525 CVE-2026-87526 CVE-2026-87527 CVE-2026-87528 CVE-2026-87529 CVE-2026-87530 CVE-2026-87531 CVE-2026-87532 CVE-2026-87533 CVE-2026-87534 CVE-2026-87535 CVE-2026-87536 CVE-2026-87537 CVE-2026-87538 CVE-2026-87539 CVE-2026-87540 CVE-2026-87541 CVE-2026-87542 CVE-2026-87543 CVE-2026-87544 CVE-2026-87545 CVE-2026-87546 CVE-2026-87547 CVE-2026-87548 CVE-2026-87549 CVE-2026-87550 CVE-2026-87551 CVE-2026-87552 CVE-2026-87553 CVE-2026-87554 CVE-2026-87555 CVE-2026-87556 CVE-2026-87557 CVE-2026-87558 CVE-2026-87559 CVE-2026-87560 CVE-2026-87561 CVE-2026-87562 CVE-2026-87563 CVE-2026-87564 CVE-2026-87565 CVE-2026-87566 CVE-2026-87567 CVE-2026-87568 CVE-2026-87569 CVE-2026-87570 CVE-2026-87571 CVE-2026-87572 CVE-2026-87573 CVE-2026-87574 CVE-2026-87575 CVE-2026-87576 CVE-2026-87577 CVE-2026-87578 CVE-2026-87579 CVE-2026-87580 CVE-2026-87581 CVE-2026-87582 CVE-2026-87583 CVE-2026-87584 CVE-2026-87585 CVE-2026-87586 CVE-2026-87587 CVE-2026-87588 CVE-2026-87589 CVE-2026-87590 CVE-2026-87591 CVE-2026-87592 CVE-2026-87593 CVE-2026-87594 CVE-2026-87595 CVE-2026-87596 CVE-2026-87597 CVE-2026-87598 CVE-2026-87599 CVE-2026-87600 CVE-2026-87601 CVE-2026-87602 CVE-2026-87603 CVE-2026-87604 CVE-2026-87605 CVE-2026-87606 CVE-2026-87607 CVE-2026-87608 CVE-2026-87609 CVE-2026-87610 CVE-2026-87611 CVE-2026-87612 CVE-2026-87613 CVE-2026-87614 CVE-2026-87615 CVE-2026-87616 CVE-2026-87617 CVE-2026-87618 CVE-2026-87619 CVE-2026-87620 CVE-2026-87621 CVE-2026-87622 CVE-2026-87623 CVE-2026-87624 CVE-2026-87625 CVE-2026-87626 CVE-2026-87627 CVE-2026-87628 CVE-2026-87629 CVE-2026-87630 CVE-2026-87631 CVE-2026-87632 CVE-2026-87633 CVE-2026-87634 CVE-2026-87635 CVE-2026-87636 CVE-2026-87637 CVE-2026-87638 CVE-2026-87639 CVE-2026-87640 CVE-2026-87641 CVE-2026-87642 CVE-2026-87643 CVE-2026-87644 CVE-2026-87645 CVE-2026-87646 CVE-2026-87647 CVE-2026-87648 CVE-2026-87649 CVE-2026-87650 CVE-2026-87651 CVE-2026-87652 CVE-2026-87653 CVE-2026-87654 CVE-2026-87655 CVE-2026-87656 CVE-2026-87657 CVE-2026-87658 CVE-2026-91708 CVE-2026-91709 CVE-2026-91710 CVE-2026-91711 CVE-2026-91712 CVE-2026-91713 CVE-2026-91714 CVE-2026-91715 CVE-2026-91716 CVE-2026-91717 CVE-2026-91718 CVE-2026-91719 CVE-2026-91720 CVE-2026-91721 CVE-2026-91722 CVE-2026-91723 CVE-2026-91724 CVE-2026-91725 CVE-2026-91726 CVE-2026-91727 CVE-2026-91728 CVE-2026-91729 CVE-2026-91730 CVE-2026-91731 CVE-2026-91732 CVE-2026-91733 CVE-2026-91734 CVE-2026-91735 CVE-2026-91736 CVE-2026-91737 CVE-2026-91738 CVE-2026-91739 CVE-2026-91740 CVE-2026-91741 CVE-2026-91742 CVE-2026-91743 CVE-2026-91744 CVE-2026-91745 CVE-2026-91746 CVE-2026-91747 CVE-2026-91748 CVE-2026-91749,"CVE-2026-87433 CVE-2026-87434 CVE-2026-87435 CVE-2026-87436 CVE-2026-87437 CVE-2026-87438 CVE-2026-87439 CVE-2026-87440 CVE-2026-87441 CVE-2026-87442 CVE-2026-87443 CVE-2026-87444 CVE-2026-87445 CVE-2026-87446 CVE-2026-87447 CVE-2026-87448 CVE-2026-87449 CVE-2026-87450 CVE-2026-87451 CVE-2026-87452 CVE-2026-87453 CVE-2026-87454 CVE-2026-87455 CVE-2026-87456 CVE-2026-87457 CVE-2026-87458 CVE-2026-87459 CVE-2026-87460 CVE-2026-87461 CVE-2026-87462 CVE-2026-87463 CVE-2026-87464 CVE-2026-87465 CVE-2026-87466 CVE-2026-87467 CVE-2026-87468 CVE-2026-87469 CVE-2026-87470 CVE-2026-87471 CVE-2026-87472 CVE-2026-87473 CVE-2026-87474 CVE-2026-87475 CVE-2026-87476 CVE-2026-87477 CVE-2026-87478 CVE-2026-87479 CVE-2026-87480 CVE-2026-87481 CVE-2026-87482 CVE-2026-87483 CVE-2026-87484 CVE-2026-87485 CVE-2026-87486 CVE-2026-87487 CVE-2026-87488 CVE-2026-87489 CVE-2026-87490 CVE-2026-87491 CVE-2026-87492 CVE-2026-87493 CVE-2026-87494 CVE-2026-87495 CVE-2026-87496 CVE-2026-87497 CVE-2026-87498 CVE-2026-87499 CVE-2026-87500 CVE-2026-87501 CVE-2026-87502 CVE-2026-87503 CVE-2026-87504 CVE-2026-87505 CVE-2026-87506 CVE-2026-87507 CVE-2026-87508 CVE-2026-87509 CVE-2026-87510 CVE-2026-87511 CVE-2026-87512 CVE-2026-87513 CVE-2026-87514 CVE-2026-87515 CVE-2026-87516 CVE-2026-87517 CVE-2026-87518 CVE-2026-87519 CVE-2026-87520 CVE-2026-87521 CVE-2026-87522 CVE-2026-87523 CVE-2026-87524 CVE-2026-87525 CVE-2026-87526 CVE-2026-87527 CVE-2026-87528 CVE-2026-87529 CVE-2026-87530 CVE-2026-87531 CVE-2026-87532 CVE-2026-87533 CVE-2026-87534 CVE-2026-87535 CVE-2026-87536 CVE-2026-87537 CVE-2026-87538 CVE-2026-87539 CVE-2026-87540 CVE-2026-87541 CVE-2026-87542 CVE-2026-87543 CVE-2026-87544 CVE-2026-87545 CVE-2026-87546 CVE-2026-87547 CVE-2026-87548 CVE-2026-87549 CVE-2026-87550 CVE-2026-87551 CVE-2026-87552 CVE-2026-87553 CVE-2026-87554 CVE-2026-87555 CVE-2026-87556 CVE-2026-87557 CVE-2026-87558 CVE-2026-87559 CVE-2026-87560 CVE-2026-87561 CVE-2026-87562 CVE-2026-87563 CVE-2026-87564 CVE-2026-87565 CVE-2026-87566 CVE-2026-87567 CVE-2026-87568 CVE-2026-87569 CVE-2026-87570 CVE-2026-87571 CVE-2026-87572 CVE-2026-87573 CVE-2026-87574 CVE-2026-87575 CVE-2026-87576 CVE-2026-87577 CVE-2026-87578 CVE-2026-87579 CVE-2026-87580 CVE-2026-87581 CVE-2026-87582 CVE-2026-87583 CVE-2026-87584 CVE-2026-87585 CVE-2026-87586 CVE-2026-87587 CVE-2026-87588 CVE-2026-87589 CVE-2026-87590 CVE-2026-87591 CVE-2026-87592 CVE-2026-87593 CVE-2026-87594 CVE-2026-87595 CVE-2026-87596 CVE-2026-87597 CVE-2026-87598 CVE-2026-87599 CVE-2026-87600 CVE-2026-87601 CVE-2026-87602 CVE-2026-87603 CVE-2026-87604 CVE-2026-87605 CVE-2026-87606 CVE-2026-87607 CVE-2026-87608 CVE-2026-87609 CVE-2026-87610 CVE-2026-87611 CVE-2026-87612 CVE-2026-87613 CVE-2026-87614 CVE-2026-87615 CVE-2026-87616 CVE-2026-87617 CVE-2026-87618 CVE-2026-87619 CVE-2026-87620 CVE-2026-87621 CVE-2026-87622 CVE-2026-87623 CVE-2026-87624 CVE-2026-87625 CVE-2026-87626 CVE-2026-87627 CVE-2026-87628 CVE-2026-87629 CVE-2026-87630 CVE-2026-87631 CVE-2026-87632 CVE-2026-87633 CVE-2026-87634 CVE-2026-87635 CVE-2026-87636 CVE-2026-87637 CVE-2026-87638 CVE-2026-87639 CVE-2026-87640 CVE-2026-87641 CVE-2026-87642 CVE-2026-87643 CVE-2026-87644 CVE-2026-87645 CVE-2026-87646 CVE-2026-87647 CVE-2026-87648 CVE-2026-87649 CVE-2026-87650 CVE-2026-87651 CVE-2026-87652 CVE-2026-87653 CVE-2026-87654 CVE-2026-87655 CVE-2026-87656 CVE-2026-87657 CVE-2026-87658 CVE-2026-91708 CVE-2026-91709 CVE-2026-91710 CVE-2026-91711 CVE-2026-91712 CVE-2026-91713 CVE-2026-91714 CVE-2026-91715 CVE-2026-91716 CVE-2026-91717 CVE-2026-91718 CVE-2026-91719 CVE-2026-91720 CVE-2026-91721 CVE-2026-91722 CVE-2026-91723 CVE-2026-91724 CVE-2026-91725 CVE-2026-91726 CVE-2026-91727 CVE-2026-91728 CVE-2026-91729 CVE-2026-91730 CVE-2026-91731 CVE-2026-91732 CVE-2026-91733 CVE-2026-91734 CVE-2026-91735 CVE-2026-91736 CVE-2026-91737 CVE-2026-91738 CVE-2026-91739 CVE-2026-91740 CVE-2026-91741 CVE-2026-91742 CVE-2026-91743 CVE-2026-91744 CVE-2026-91745 CVE-2026-91746 CVE-2026-91747 CVE-2026-91748 CVE-2026-91749 Security issues were discovered in Chromium which could result in the execution of arbitrary code, denial of service, or information disclosure.",DSA-6506-1,https://lists.debian.org/debian-security-announce/2026/msg00418.html,Remote Code Execution,"Remote Code Execution, Information Disclosure, Denial of Service"
